Region,m_sku_desc,Actual_Tons,Predicted_Tons,Algorithm,MAPE,WMAPE,Error,Model_Index,ProcessID
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.1830000000000003,1.60243,RandomForest,0.1667678052439491,0.17903502165317256,0.5805700000000003,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.154,1.8046000000000006,RandomForest,0.1667678052439491,0.17903502165317256,0.34939999999999927,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.2,1.4731099999999993,RandomForest,0.1667678052439491,0.17903502165317256,-0.2731099999999993,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.874,1.7663999999999993,RandomForest,0.1667678052439491,0.17903502165317256,0.1076000000000008,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.476,1.7788599999999994,RandomForest,0.1667678052439491,0.17903502165317256,-0.30285999999999946,"0,0",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,3.83,6.39126,RandomForest,2.173995126008071,0.3792623281048561,-2.56126,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,7.535,7.703750000000001,RandomForest,2.173995126008071,0.3792623281048561,-0.16875000000000107,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,10.317,6.467019999999998,RandomForest,2.173995126008071,0.3792623281048561,3.849980000000002,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,5.816,6.879030000000003,RandomForest,2.173995126008071,0.3792623281048561,-1.063030000000003,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,6.497000000000001,6.790039999999999,RandomForest,2.173995126008071,0.3792623281048561,-0.29303999999999863,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,6.2589999999999995,6.113969999999996,RandomForest,2.173995126008071,0.3792623281048561,0.14503000000000377,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,4.822,6.603329999999999,RandomForest,2.173995126008071,0.3792623281048561,-1.7813299999999987,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,6.154,6.35495,RandomForest,2.173995126008071,0.3792623281048561,-0.20094999999999974,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,6.406000000000001,6.74543,RandomForest,2.173995126008071,0.3792623281048561,-0.33942999999999923,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,-0.262,5.997749999999999,RandomForest,2.173995126008071,0.3792623281048561,-6.259749999999999,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,2.667,5.69744,RandomForest,2.173995126008071,0.3792623281048561,-3.0304400000000005,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,3.1010000000000004,6.124890000000001,RandomForest,2.173995126008071,0.3792623281048561,-3.02389,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,11.322000000000001,5.797489999999999,RandomForest,2.173995126008071,0.3792623281048561,5.524510000000002,"0,1",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,20.885,23.348329999999997,RandomForest,0.6654224427751463,0.4875595656869383,-2.4633299999999956,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,6.446000000000001,24.81377000000001,RandomForest,0.6654224427751463,0.4875595656869383,-18.367770000000007,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,21.59,22.859629999999992,RandomForest,0.6654224427751463,0.4875595656869383,-1.2696299999999923,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,12.767000000000001,24.390519999999995,RandomForest,0.6654224427751463,0.4875595656869383,-11.623519999999994,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,21.64,26.52644,RandomForest,0.6654224427751463,0.4875595656869383,-4.88644,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,15.044,23.521639999999994,RandomForest,0.6654224427751463,0.4875595656869383,-8.477639999999994,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,31.75,21.899619999999995,RandomForest,0.6654224427751463,0.4875595656869383,9.850380000000005,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,13.588,26.71574,RandomForest,0.6654224427751463,0.4875595656869383,-13.127740000000001,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,13.558,23.1921,RandomForest,0.6654224427751463,0.4875595656869383,-9.6341,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,12.68,22.814540000000008,RandomForest,0.6654224427751463,0.4875595656869383,-10.134540000000008,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,20.862,25.533270000000012,RandomForest,0.6654224427751463,0.4875595656869383,-4.671270000000014,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,14.373,22.90985000000001,RandomForest,0.6654224427751463,0.4875595656869383,-8.53685000000001,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,17.974,23.733120000000017,RandomForest,0.6654224427751463,0.4875595656869383,-5.759120000000017,"0,2",1
